,Station information:,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
6939,Waipara West Ews,20231120,2200,6.3,5.3,85,4,
6940,Waipara West Ews,20231120,2300,7.1,6.1,86,4.9,
6941,Waipara West Ews,20231121,0,6.3,5.6,90,4.8,
6942,Waipara West Ews,20231121,100,5.7,5.1,91,4.4,
6943,Waipara West Ews,20231121,200,5.1,4.7,93,4.1,
6944,Waipara West Ews,20231121,300,5.1,4.7,93,4.1,
6945,Waipara West Ews,20231121,400,4.8,4.4,93,3.8,
6946,Waipara West Ews,20231121,500,4.5,4.1,94,3.6,
6947,Waipara West Ews,20231121,600,5.9,5.3,90,4.4,
6948,Waipara West Ews,20231121,700,9.5,8.1,82,6.6,
6949,Waipara West Ews,20231121,800,13.4,10.7,70,8.1,
6950,Waipara West Ews,20231121,900,15.4,11.8,63,8.4,
6951,Waipara West Ews,20231121,1000,16.7,11.8,52,6.8,
6952,Waipara West Ews,20231121,1100,18.8,12.8,46,7,
6953,Waipara West Ews,20231121,1200,18.9,14.2,57,10.2,
6954,Waipara West Ews,20231121,1300,19.4,14.3,54,9.9,
6955,Waipara West Ews,20231121,1400,20.5,14.7,50,9.7,
6956,Waipara West Ews,20231121,1500,20.2,14.8,53,10.3,
6957,Waipara West Ews,20231121,1600,19.5,14.6,56,10.5,
6958,Waipara West Ews,20231121,1700,18.3,13.8,58,9.9,
6959,Waipara West Ews,20231121,1800,17.1,13,60,9.3,
6960,Waipara West Ews,20231121,1900,15.4,12.9,74,10.8,
6961,Waipara West Ews,20231121,2000,13.1,11.7,84,10.5,
6962,Waipara West Ews,20231121,2100,10.8,10.2,92,9.6,
6963,Waipara West Ews,20231121,2200,9.7,9.3,94,8.8,
6964,Waipara West Ews,20231121,2300,9.7,9.4,96,9.1,
6965,Waipara West Ews,20231122,0,8.4,8.2,97,8,
6966,Waipara West Ews,20231122,100,9.2,9,97,8.8,
6967,Waipara West Ews,20231122,200,8.8,8.5,96,8.2,
6968,Waipara West Ews,20231122,300,10.3,9.8,94,9.4,
6969,Waipara West Ews,20231122,400,11.6,11,93,10.5,
6970,Waipara West Ews,20231122,500,11.9,11.3,92,10.7,
6971,Waipara West Ews,20231122,600,12.5,11.5,88,10.6,
6972,Waipara West Ews,20231122,700,12.8,11.6,86,10.5,
6973,Waipara West Ews,20231122,800,15.4,13.1,76,11.2,
6974,Waipara West Ews,20231122,900,16.9,14,71,11.6,
6975,Waipara West Ews,20231122,1000,19.3,15.4,64,12.3,
6976,Waipara West Ews,20231122,1100,21.6,16.9,60,13.5,
6977,Waipara West Ews,20231122,1200,21.6,16.8,59,13.3,
6978,Waipara West Ews,20231122,1300,22.2,17.4,60,14.1,
6979,Waipara West Ews,20231122,1400,22.1,17.2,59,13.7,
6980,Waipara West Ews,20231122,1500,21.7,16.9,59,13.3,
6981,Waipara West Ews,20231122,1600,22.2,17.2,58,13.6,
6982,Waipara West Ews,20231122,1700,21.6,16.4,56,12.5,
6983,Waipara West Ews,20231122,1800,20.7,15.7,57,11.9,
6984,Waipara West Ews,20231122,1900,17.7,15.3,76,13.4,
6985,Waipara West Ews,20231122,2000,14.4,13.3,88,12.5,
6986,Waipara West Ews,20231122,2100,12.6,12,93,11.5,
6987,Waipara West Ews,20231122,2200,12,11.8,98,11.7,
6988,Waipara West Ews,20231122,2300,12.1,12,99,12,
6989,Waipara West Ews,20231123,0,11.8,11.7,99,11.6,
6990,Waipara West Ews,20231123,100,11.4,11.3,99,11.3,
6991,Waipara West Ews,20231123,200,11.1,11,99,11,
6992,Waipara West Ews,20231123,300,10.2,10.1,99,10.1,
6993,Waipara West Ews,20231123,400,9.9,9.8,99,9.8,
6994,Waipara West Ews,20231123,500,10,9.9,99,9.9,
6995,Waipara West Ews,20231123,600,12.6,12.5,99,12.5,
6996,Waipara West Ews,20231123,700,15.8,14.7,88,13.8,
6997,Waipara West Ews,20231123,800,23,14.6,35,6.8,
6998,Waipara West Ews,20231123,900,21.5,13.5,35,5.4,
6999,Waipara West Ews,20231123,1000,20.8,13.2,37,5.6,
7000,Waipara West Ews,20231123,1100,20.9,13.8,41,7.2,
7001,Waipara West Ews,20231123,1200,22,14.7,41,8.2,
7002,Waipara West Ews,20231123,1300,23.1,14.9,37,7.6,
7003,Waipara West Ews,20231123,1400,22.6,14.6,37,7.2,
7004,Waipara West Ews,20231123,1500,24,15.5,36,8,
7005,Waipara West Ews,20231123,1600,22.1,14.9,42,8.6,
7006,Waipara West Ews,20231123,1700,24,15.8,38,8.8,
7007,Waipara West Ews,20231123,1800,18.2,14.1,61,10.6,
7008,Waipara West Ews,20231123,1900,14,12.1,79,10.4,
7009,Waipara West Ews,20231123,2000,13.6,11.8,79,10,
7010,Waipara West Ews,20231123,2100,11.2,10.8,95,10.4,
7011,Waipara West Ews,20231123,2200,9.3,8.8,93,8.2,
7012,Waipara West Ews,20231123,2300,8.7,8,90,7.2,
7013,Waipara West Ews,20231124,0,8.4,7.6,89,6.7,
7014,Waipara West Ews,20231124,100,8.1,7.5,92,6.9,
7015,Waipara West Ews,20231124,200,8,7.6,94,7.1,
7016,Waipara West Ews,20231124,300,7.9,7.1,89,6.2,
7017,Waipara West Ews,20231124,400,7.4,6.7,90,5.9,
7018,Waipara West Ews,20231124,500,6.9,5.9,85,4.6,
7019,Waipara West Ews,20231124,600,7.8,6.5,82,4.9,
7020,Waipara West Ews,20231124,700,9,7.5,80,5.7,
7021,Waipara West Ews,20231124,800,10.7,8.1,68,5.1,
7022,Waipara West Ews,20231124,900,8.6,7.6,86,6.4,
7023,Waipara West Ews,20231124,1000,8.8,7.8,86,6.6,
7024,Waipara West Ews,20231124,1100,10,8.9,85,7.6,
7025,Waipara West Ews,20231124,1200,11.4,8.1,61,4.2,
7026,Waipara West Ews,20231124,1300,10.8,7.5,59,3.1,
7027,Waipara West Ews,20231124,1400,10.8,7.2,56,2.4,
7028,Waipara West Ews,20231124,1500,10.8,7.6,61,3.6,
7029,Waipara West Ews,20231124,1600,10.4,6.8,56,2,
7030,Waipara West Ews,20231124,1700,10.3,7.2,61,3.1,
7031,Waipara West Ews,20231124,1800,9.5,6.2,58,1.7,
7032,Waipara West Ews,20231124,1900,8.8,6,63,2.2,
7033,Waipara West Ews,20231124,2000,8.3,5.7,65,2.1,
7034,Waipara West Ews,20231124,2100,8,5.8,70,2.9,
7035,Waipara West Ews,20231124,2200,7.9,6,73,3.4,
7036,Waipara West Ews,20231124,2300,7.8,5.8,72,3.1,
7037,Waipara West Ews,20231125,0,7.2,5.8,79,3.8,
7038,Waipara West Ews,20231125,100,6.3,5.4,87,4.3,
7039,Waipara West Ews,20231125,200,6.1,5.3,88,4.3,
7040,Waipara West Ews,20231125,300,7,5.5,78,3.4,
7041,Waipara West Ews,20231125,400,6.7,5.1,76,2.8,
7042,Waipara West Ews,20231125,500,6.1,4.8,80,2.9,
7043,Waipara West Ews,20231125,600,7.4,5.7,75,3.3,
7044,Waipara West Ews,20231125,700,8.3,6.5,75,4.1,
7045,Waipara West Ews,20231125,800,9.5,6.9,66,3.5,
7046,Waipara West Ews,20231125,900,10.5,7.6,64,4,
7047,Waipara West Ews,20231125,1000,11.4,7.8,57,3.2,
7048,Waipara West Ews,20231125,1100,13.4,9.7,59,5.6,
7049,Waipara West Ews,20231125,1200,10.9,7.7,61,3.7,
7050,Waipara West Ews,20231125,1300,12.8,8.8,55,4,
7051,Waipara West Ews,20231125,1400,14.6,9.9,51,4.6,
7052,Waipara West Ews,20231125,1500,14,9.6,53,4.6,
7053,Waipara West Ews,20231125,1600,13.7,9.1,50,3.5,
7054,Waipara West Ews,20231125,1700,14,9.4,51,4.1,
7055,Waipara West Ews,20231125,1800,12.9,9,56,4.3,
7056,Waipara West Ews,20231125,1900,11,7.8,61,3.8,
7057,Waipara West Ews,20231125,2000,8.3,6.7,78,4.7,
7058,Waipara West Ews,20231125,2100,5.6,5,91,4.3,
7059,Waipara West Ews,20231125,2200,5.2,4.8,93,4.2,
7060,Waipara West Ews,20231125,2300,4.7,4.3,94,3.8,
7061,Waipara West Ews,20231126,0,4.3,4,95,3.6,
7062,Waipara West Ews,20231126,100,4.2,3.9,95,3.5,
7063,Waipara West Ews,20231126,200,3.7,3.4,94,2.8,
7064,Waipara West Ews,20231126,300,3.3,3,95,2.6,
7065,Waipara West Ews,20231126,400,3.4,3.1,94,2.5,
7066,Waipara West Ews,20231126,500,2.6,2.3,95,1.9,
7067,Waipara West Ews,20231126,600,4,3.5,92,2.8,
7068,Waipara West Ews,20231126,700,7.2,6.2,86,5,
7069,Waipara West Ews,20231126,800,10.7,8.6,74,6.3,
7070,Waipara West Ews,20231126,900,13,8.9,54,3.9,
7071,Waipara West Ews,20231126,1000,15.2,10.3,50,4.9,
7072,Waipara West Ews,20231126,1100,16.4,11.2,49,5.7,
7073,Waipara West Ews,20231126,1200,16.4,12.3,59,8.4,
7074,Waipara West Ews,20231126,1300,16.4,11.6,53,6.8,
7075,Waipara West Ews,20231126,1400,16.8,12.4,57,8.3,
7076,Waipara West Ews,20231126,1500,17.6,13.1,57,9,
7077,Waipara West Ews,20231126,1600,15.8,11.8,59,7.8,
7078,Waipara West Ews,20231126,1700,14.6,10.9,61,7.2,
7079,Waipara West Ews,20231126,1800,13.6,10.4,64,6.9,
7080,Waipara West Ews,20231126,1900,12.2,9.6,69,6.7,
7081,Waipara West Ews,20231126,2000,9.7,8.5,84,7.2,
7082,Waipara West Ews,20231126,2100,8.3,7.5,89,6.6,
7083,Waipara West Ews,20231126,2200,8.3,7.5,89,6.6,
7084,Waipara West Ews,20231126,2300,7.4,6.9,93,6.4,
7085,Waipara West Ews,20231127,0,6.6,6.2,94,5.7,
7086,Waipara West Ews,20231127,100,6.1,5.9,97,5.7,
7087,Waipara West Ews,20231127,200,5.9,5.7,97,5.5,
7088,Waipara West Ews,20231127,300,5.5,5.3,97,5.1,
7089,Waipara West Ews,20231127,400,5.3,5.1,97,4.9,
7090,Waipara West Ews,20231127,500,5.4,5.2,97,5,
7091,Waipara West Ews,20231127,600,7.5,7.2,95,6.8,
7092,Waipara West Ews,20231127,700,10.9,10,88,9,
7093,Waipara West Ews,20231127,800,13.6,11.5,76,9.5,
7094,Waipara West Ews,20231127,900,17.6,14.1,66,11.2,
7095,Waipara West Ews,20231127,1000,19,14.7,60,11.1,
7096,Waipara West Ews,20231127,1100,20.5,15.7,58,12,
7097,Waipara West Ews,20231127,1200,21.3,16.6,60,13.2,
7098,Waipara West Ews,20231127,1300,20.1,15.8,62,12.6,
7099,Waipara West Ews,20231127,1400,18.6,14.9,65,11.9,
7100,Waipara West Ews,20231127,1500,18.8,14.9,64,11.9,
7101,Waipara West Ews,20231127,1600,17.2,14.2,70,11.7,
7102,Waipara West Ews,20231127,1700,16.5,14.3,77,12.5,
7103,Waipara West Ews,20231127,1800,14.7,13.3,85,12.2,
7104,Waipara West Ews,20231127,1900,13.4,12.6,91,12,
7105,Waipara West Ews,20231127,2000,13.4,12.2,86,11.1,
7106,Waipara West Ews,20231127,2100,18,12,45,5.9,
7107,Waipara West Ews,20231127,2200,18,11.8,43,5.3,
7108,Waipara West Ews,20231127,2300,17.7,11.6,43,5,
7109,Waipara West Ews,20231128,0,18,11.6,41,4.6,
7110,Waipara West Ews,20231128,100,17.6,11.4,42,4.6,
7111,Waipara West Ews,20231128,200,17.3,11.2,43,4.6,
7112,Waipara West Ews,20231128,300,17.6,11.1,40,3.9,
7113,Waipara West Ews,20231128,400,16.5,11.1,47,5.2,
7114,Waipara West Ews,20231128,500,16.9,11.6,49,6.1,
7115,Waipara West Ews,20231128,600,19,13,46,7.1,
7116,Waipara West Ews,20231128,700,19.5,13.5,47,7.9,
7117,Waipara West Ews,20231128,800,21.1,14.3,43,8.1,
7118,Waipara West Ews,20231128,900,20.9,14.6,47,9.2,
7119,Waipara West Ews,20231128,1000,21.2,15.1,49,10.1,
7120,Waipara West Ews,20231128,1100,20.6,13.3,39,6.2,
7121,Waipara West Ews,20231128,1200,20,12.3,35,4.1,
7122,Waipara West Ews,20231128,1300,21.6,14.4,41,7.8,
7123,Waipara West Ews,20231128,1400,21.7,14.6,42,8.2,
7124,Waipara West Ews,20231128,1500,21.4,14.5,43,8.3,
7125,Waipara West Ews,20231128,1600,21.6,14.8,44,8.8,
7126,Waipara West Ews,20231128,1700,23,15.6,42,9.4,
7127,Waipara West Ews,20231128,1800,22.9,14.9,38,7.9,
7128,Waipara West Ews,20231128,1900,21.4,14.1,40,7.3,
7129,Waipara West Ews,20231128,2000,14.4,13.2,87,12.3,
7130,Waipara West Ews,20231128,2100,11.5,10.5,88,9.6,
7131,Waipara West Ews,20231128,2200,10.9,10.2,91,9.5,
7132,Waipara West Ews,20231128,2300,10.6,10,92,9.4,
7133,Waipara West Ews,20231129,0,9.9,9.4,93,8.8,
7134,Waipara West Ews,20231129,100,9.3,8.3,87,7.3,
7135,Waipara West Ews,20231129,200,9.3,8.1,84,6.7,
7136,Waipara West Ews,20231129,300,9.1,8.1,86,6.9,
7137,Waipara West Ews,20231129,400,9,8.1,88,7.1,
7138,Waipara West Ews,20231129,500,8.6,8,91,7.2,
7139,Waipara West Ews,20231129,600,8.7,7.6,85,6.3,
7140,Waipara West Ews,20231129,700,9.9,7.9,74,5.5,
7141,Waipara West Ews,20231129,800,10.7,7.9,65,4.4,
7142,Waipara West Ews,20231129,900,11.6,8.9,67,5.7,
7143,Waipara West Ews,20231129,1000,11.4,8.4,64,4.9,
7144,Waipara West Ews,20231129,1100,11.2,8.1,63,4.4,
7145,Waipara West Ews,20231129,1200,13.8,9.9,57,5.4,
7146,Waipara West Ews,20231129,1300,12.8,9.2,59,5,
7147,Waipara West Ews,20231129,1400,13.6,9.7,57,5.3,
7148,Waipara West Ews,20231129,1500,13.4,9.8,60,5.8,
7149,Waipara West Ews,20231129,1600,12.5,9.7,68,6.8,
7150,Waipara West Ews,20231129,1700,11.4,8.8,68,5.7,
7151,Waipara West Ews,20231129,1800,10.8,8.6,72,6,
7152,Waipara West Ews,20231129,1900,10.4,8.3,73,5.8,
7153,Waipara West Ews,20231129,2000,10.1,8.2,75,5.9,
7154,Waipara West Ews,20231129,2100,10.1,8.3,77,6.3,
7155,Waipara West Ews,20231129,2200,10.1,8.6,80,6.8,
7156,Waipara West Ews,20231129,2300,10,8.8,84,7.4,
7157,Waipara West Ews,20231130,0,10,8.9,85,7.6,
7158,Waipara West Ews,20231130,100,9.8,8.8,87,7.7,
7159,Waipara West Ews,20231130,200,9.3,8.3,87,7.3,
7160,Waipara West Ews,20231130,300,6.7,6.2,93,5.7,
7161,Waipara West Ews,20231130,400,5,4.8,97,4.6,
7162,Waipara West Ews,20231130,500,5.8,5.7,99,5.7,
7163,Waipara West Ews,20231130,600,8,7.4,92,6.8,
7164,Waipara West Ews,20231130,700,11.2,9.8,82,8.3,
7165,Waipara West Ews,20231130,800,13.2,10.7,71,8.1,
7166,Waipara West Ews,20231130,900,14.5,11.2,64,7.8,
7167,Waipara West Ews,20231130,1000,17.2,12.8,57,8.6,
7168,Waipara West Ews,20231130,1100,16.8,12.3,56,8,
7169,Waipara West Ews,20231130,1200,17.4,12.3,51,7.2,
7170,Waipara West Ews,20231130,1300,16.9,12.1,53,7.3,
7171,Waipara West Ews,20231130,1400,16.2,12.1,59,8.2,
7172,Waipara West Ews,20231130,1500,14.4,11.5,68,8.6,
7173,Waipara West Ews,20231130,1600,13.2,11.5,80,9.8,
7174,Waipara West Ews,20231130,1700,12.1,10.8,84,9.5,
7175,Waipara West Ews,20231130,1800,10.9,10,88,9,
7176,Waipara West Ews,20231130,1900,10.2,9.5,91,8.8,
7177,Waipara West Ews,20231130,2000,9.5,9.1,95,8.7,
7178,Waipara West Ews,20231130,2100,9.2,9,97,8.8,
7179,Waipara West Ews,20231130,2200,8.8,8.5,96,8.2,
7180,Waipara West Ews,20231130,2300,8.4,8,94,7.5,
7181,Waipara West Ews,20231201,0,8.3,8,95,7.6,
7182,Waipara West Ews,20231201,100,8.4,7.7,90,6.9,
7183,Waipara West Ews,20231201,200,8.5,7.8,90,7,
7184,Waipara West Ews,20231201,300,8.6,7.9,90,7.1,
7185,Waipara West Ews,20231201,400,8.8,8.1,90,7.3,
7186,Waipara West Ews,20231201,500,8.6,8.1,93,7.5,
7187,Waipara West Ews,20231201,600,9,8.4,92,7.8,
7188,Waipara West Ews,20231201,700,10.1,8.7,82,7.2,
7189,Waipara West Ews,20231201,800,11.4,8.7,67,5.5,
7190,Waipara West Ews,20231201,900,13.2,10.2,66,7,
7191,Waipara West Ews,20231201,1000,13.2,9.9,63,6.3,
7192,Waipara West Ews,20231201,1100,14,10.6,63,7.1,
7193,Waipara West Ews,20231201,1200,13.7,10,59,5.9,
7194,Waipara West Ews,20231201,1300,14.9,11,59,7,
7195,Waipara West Ews,20231201,1400,16.1,11.9,58,7.9,
7196,Waipara West Ews,20231201,1500,15.1,11.5,62,7.9,
7197,Waipara West Ews,20231201,1600,14,10.5,62,6.9,
7198,Waipara West Ews,20231201,1700,13.5,10.3,64,6.8,
7199,Waipara West Ews,20231201,1800,12.9,9.8,65,6.5,
7200,Waipara West Ews,20231201,1900,12.5,9.7,67,6.6,
7201,Waipara West Ews,20231201,2000,12,9.5,70,6.7,
7202,Waipara West Ews,20231201,2100,10.3,8.6,78,6.7,
7203,Waipara West Ews,20231201,2200,7.9,7.2,90,6.4,
7204,Waipara West Ews,20231201,2300,7.1,6.7,94,6.2,
7205,Waipara West Ews,20231202,0,6.6,6.3,96,6,
7206,Waipara West Ews,20231202,100,5.9,5.7,97,5.5,
7207,Waipara West Ews,20231202,200,5.4,5.3,98,5.1,
7208,Waipara West Ews,20231202,300,5.4,5.3,99,5.3,
7209,Waipara West Ews,20231202,400,5.5,5.4,99,5.4,
7210,Waipara West Ews,20231202,500,7,6.8,97,6.6,
7211,Waipara West Ews,20231202,600,8.7,8.3,94,7.8,
7212,Waipara West Ews,20231202,700,10.6,9.7,88,8.7,
7213,Waipara West Ews,20231202,800,12,10.2,78,8.3,
7214,Waipara West Ews,20231202,900,14.2,11.8,73,9.5,
7215,Waipara West Ews,20231202,1000,17.6,13.1,57,9,
7216,Waipara West Ews,20231202,1100,17.7,13.5,60,9.8,
7217,Waipara West Ews,20231202,1200,17.1,13.4,64,10.3,
7218,Waipara West Ews,20231202,1300,20.3,14.8,52,10.1,
7219,Waipara West Ews,20231202,1400,22.9,16.7,50,11.9,
7220,Waipara West Ews,20231202,1500,20.4,16,61,12.6,
7221,Waipara West Ews,20231202,1600,21.1,14.5,45,8.7,
7222,Waipara West Ews,20231202,1700,20.6,14.5,48,9.2,
7223,Waipara West Ews,20231202,1800,20.1,14.7,53,10.3,
7224,Waipara West Ews,20231202,1900,20.1,14.4,50,9.4,
7225,Waipara West Ews,20231202,2000,19.5,14.1,52,9.4,
7226,Waipara West Ews,20231202,2100,19.7,14.3,52,9.6,
7227,Waipara West Ews,20231202,2200,19.5,14.4,54,10,
7228,Waipara West Ews,20231202,2300,18.9,14,55,9.7,
7229,Waipara West Ews,20231203,0,18.8,14,56,9.9,
7230,Waipara West Ews,20231203,100,19.2,14.2,55,10,
7231,Waipara West Ews,20231203,200,18.6,13.7,55,9.4,
7232,Waipara West Ews,20231203,300,18.2,13.6,57,9.6,
7233,Waipara West Ews,20231203,400,20.2,14.3,49,9.2,
7234,Waipara West Ews,20231203,500,20.6,14.6,49,9.5,
7235,Waipara West Ews,20231203,600,20.9,15,50,10.1,
7236,Waipara West Ews,20231203,700,20.8,15.1,51,10.3,
7237,Waipara West Ews,20231203,800,21.9,16,51,11.3,
7238,Waipara West Ews,20231203,900,23.8,17.4,50,12.8,
7239,Waipara West Ews,20231203,1000,24.9,17.9,47,12.8,
7240,Waipara West Ews,20231203,1100,24.9,17.6,45,12.2,
7241,Waipara West Ews,20231203,1200,26.2,18.3,43,12.6,
7242,Waipara West Ews,20231203,1300,25.4,18.3,47,13.3,
7243,Waipara West Ews,20231203,1400,26.2,18.6,45,13.3,
7244,Waipara West Ews,20231203,1500,17.1,14.5,74,12.4,
7245,Waipara West Ews,20231203,1600,15.5,12.6,70,10.1,
7246,Waipara West Ews,20231203,1700,14,11.5,72,9.1,
7247,Waipara West Ews,20231203,1800,13.2,10.6,70,7.9,
7248,Waipara West Ews,20231203,1900,12.6,10.3,73,7.9,
7249,Waipara West Ews,20231203,2000,12,9.9,75,7.7,
7250,Waipara West Ews,20231203,2100,11.4,9.9,81,8.3,
7251,Waipara West Ews,20231203,2200,11,9.7,84,8.4,
7252,Waipara West Ews,20231203,2300,10.8,9.7,86,8.6,
7253,Waipara West Ews,20231204,0,10.7,9.7,87,8.6,
7254,Waipara West Ews,20231204,100,10.4,9.6,89,8.7,
7255,Waipara West Ews,20231204,200,10,9.7,96,9.4,
7256,Waipara West Ews,20231204,300,9.6,9.5,98,9.3,
7257,Waipara West Ews,20231204,400,9.5,9.4,99,9.4,
7258,Waipara West Ews,20231204,500,9.3,9.2,99,9.2,
7259,Waipara West Ews,20231204,600,9,8.9,99,8.9,
7260,Waipara West Ews,20231204,700,9.2,9.1,99,9.1,
7261,Waipara West Ews,20231204,800,9.5,9.4,98,9.2,
7262,Waipara West Ews,20231204,900,10.7,10.4,96,10.1,
7263,Waipara West Ews,20231204,1000,10.7,10.4,96,10.1,
7264,Waipara West Ews,20231204,1100,10.7,10.4,96,10.1,
7265,Waipara West Ews,20231204,1200,10.5,10.2,96,9.9,
7266,Waipara West Ews,20231204,1300,11,10.4,92,9.8,
7267,Waipara West Ews,20231204,1400,11.1,9.6,81,8,
7268,Waipara West Ews,20231204,1500,11.4,9.8,80,8.1,
7269,Waipara West Ews,20231204,1600,11.4,9.4,75,7.1,
7270,Waipara West Ews,20231204,1700,11.5,9.3,73,6.8,
7271,Waipara West Ews,20231204,1800,11.1,9,74,6.7,
7272,Waipara West Ews,20231204,1900,10.6,8.9,78,6.9,
7273,Waipara West Ews,20231204,2000,10.4,8.8,79,6.9,
7274,Waipara West Ews,20231204,2100,10.3,9.1,85,7.9,
7275,Waipara West Ews,20231204,2200,10.2,8.7,81,7.1,
7276,Waipara West Ews,20231204,2300,9.5,8.7,89,7.8,
7277,Waipara West Ews,20231205,0,9.6,8.5,86,7.4,
7278,Waipara West Ews,20231205,100,9.6,8.9,90,8.1,
7279,Waipara West Ews,20231205,200,9.6,8.9,91,8.2,
7280,Waipara West Ews,20231205,300,9.6,8.9,91,8.2,
7281,Waipara West Ews,20231205,400,9.7,9.2,93,8.6,
7282,Waipara West Ews,20231205,500,9.6,9.2,95,8.8,
7283,Waipara West Ews,20231205,600,9.9,9.6,96,9.3,
7284,Waipara West Ews,20231205,700,10.7,9.8,89,9,
7285,Waipara West Ews,20231205,800,11.7,10.2,82,8.7,
7286,Waipara West Ews,20231205,900,12.9,11,78,9.2,
7287,Waipara West Ews,20231205,1000,13,11,77,9.1,
7288,Waipara West Ews,20231205,1100,13.8,11.5,74,9.3,
7289,Waipara West Ews,20231205,1200,14.5,11.8,71,9.3,
7290,Waipara West Ews,20231205,1300,15.7,12.4,66,9.4,
7291,Waipara West Ews,20231205,1400,16.1,13,68,10.2,
7292,Waipara West Ews,20231205,1500,16.4,12.8,64,9.6,
7293,Waipara West Ews,20231205,1600,15.9,12.5,65,9.4,
7294,Waipara West Ews,20231205,1700,14.8,11.7,67,8.8,
7295,Waipara West Ews,20231205,1800,14.1,11.2,68,8.3,
7296,Waipara West Ews,20231205,1900,13.4,10.7,70,8.1,
7297,Waipara West Ews,20231205,2000,11.8,10,78,8.1,
7298,Waipara West Ews,20231205,2100,11,9.8,85,8.6,
7299,Waipara West Ews,20231205,2200,11.6,10.3,84,9,
7300,Waipara West Ews,20231205,2300,11.5,10.3,85,9.1,
7301,Waipara West Ews,20231206,0,11.4,10.3,86,9.2,
7302,Waipara West Ews,20231206,100,11.3,10.3,88,9.4,
7303,Waipara West Ews,20231206,200,11,10.2,90,9.4,
7304,Waipara West Ews,20231206,300,11,10.1,89,9.3,
7305,Waipara West Ews,20231206,400,11.2,10.1,86,9,
7306,Waipara West Ews,20231206,500,10,9.4,92,8.8,
7307,Waipara West Ews,20231206,600,10.7,10.1,92,9.5,
7308,Waipara West Ews,20231206,700,13.2,11.3,78,9.5,
7309,Waipara West Ews,20231206,800,15,12.7,75,10.6,
7310,Waipara West Ews,20231206,900,17.2,14.2,70,11.7,
7311,Waipara West Ews,20231206,1000,19.7,15.9,65,13,
7312,Waipara West Ews,20231206,1100,19.4,15.8,67,13.1,
7313,Waipara West Ews,20231206,1200,19.3,16.3,72,14.1,
7314,Waipara West Ews,20231206,1300,23.6,14.6,32,6,
7315,Waipara West Ews,20231206,1400,23.3,14.5,33,6.1,
7316,Waipara West Ews,20231206,1500,22.1,13.9,35,6,
7317,Waipara West Ews,20231206,1600,23.3,14.5,33,6.1,
7318,Waipara West Ews,20231206,1700,22.4,13.7,32,4.9,
7319,Waipara West Ews,20231206,1800,21.7,13.3,33,4.8,
7320,Waipara West Ews,20231206,1900,19.6,12,35,3.7,
7321,Waipara West Ews,20231206,2000,18.4,11.3,36,3.1,
7322,Waipara West Ews,20231206,2100,17.9,11,37,3,
7323,Waipara West Ews,20231206,2200,16.7,10.8,43,4.1,
7324,Waipara West Ews,20231206,2300,17.4,11.1,41,4.1,
7325,Waipara West Ews,20231207,0,18.3,11.8,41,4.8,
7326,Waipara West Ews,20231207,100,17.9,11.8,44,5.5,
7327,Waipara West Ews,20231207,200,18.2,11.7,41,4.8,
7328,Waipara West Ews,20231207,300,17,11.2,45,5,
7329,Waipara West Ews,20231207,400,12.6,9.3,62,5.5,
7330,Waipara West Ews,20231207,500,11.1,8.8,72,6.3,
7331,Waipara West Ews,20231207,600,13.6,10.4,64,6.9,
7332,Waipara West Ews,20231207,700,16.1,11.8,57,7.6,
7333,Waipara West Ews,20231207,800,18.3,12.9,50,7.7,
7334,Waipara West Ews,20231207,900,18.3,13.8,58,9.9,
7335,Waipara West Ews,20231207,1000,18.3,14.2,61,10.7,
7336,Waipara West Ews,20231207,1100,18.2,13.8,59,10.1,
7337,Waipara West Ews,20231207,1200,19,14.1,55,9.8,
7338,Waipara West Ews,20231207,1300,19.6,13.8,49,8.6,
7339,Waipara West Ews,20231207,1400,20,14.4,51,9.6,
7340,Waipara West Ews,20231207,1500,18.2,12.8,50,7.6,
7341,Waipara West Ews,20231207,1600,18,13.2,55,8.8,
7342,Waipara West Ews,20231207,1700,16.1,12,59,8.1,
7343,Waipara West Ews,20231207,1800,14.2,10.7,62,7.1,
7344,Waipara West Ews,20231207,1900,13.5,10.6,67,7.5,
7345,Waipara West Ews,20231207,2000,13.2,10.7,71,8.1,
7346,Waipara West Ews,20231207,2100,13,10.7,73,8.3,
7347,Waipara West Ews,20231207,2200,12.7,10.6,76,8.6,
7348,Waipara West Ews,20231207,2300,12.5,10.5,77,8.6,
7349,Waipara West Ews,20231208,0,11.8,10,78,8.1,
7350,Waipara West Ews,20231208,100,11.1,9.7,82,8.1,
7351,Waipara West Ews,20231208,200,10.4,9.4,87,8.3,
7352,Waipara West Ews,20231208,300,10.4,9.7,91,9,
7353,Waipara West Ews,20231208,400,10.7,9.7,87,8.6,
7354,Waipara West Ews,20231208,500,9.7,9,90,8.2,
7355,Waipara West Ews,20231208,600,10.8,9.8,87,8.7,
7356,Waipara West Ews,20231208,700,13.6,11.5,76,9.5,
7357,Waipara West Ews,20231208,800,15.5,12.1,65,9,
7358,Waipara West Ews,20231208,900,17,12.5,56,8.2,
7359,Waipara West Ews,20231208,1000,18.4,13,50,7.8,
7360,Waipara West Ews,20231208,1100,19.3,13.5,48,8,
